33,患者女性，48岁，咳逆阵作.面赤咽干，痰滞咽喉，咳之赡出，咳引胸胁痛，舌苔薄黄少津，脉象弦数。治法宜采用,清肺平肝，顺气降火,养阴清肝，化痰止咳,清肺化痰，宜肃肺气,疏风清热，润燥止咳,疏风清热，肃肺化痰,A,E
34,男性，18岁。咳嗽，痰黄稠，咳时汗出，口渴身热，恶风肢楚，舌苔薄黄，脉浮数。,疏风散寒，宣肺止咳,健脾燥湿，化痰止咳,清肺化痰，肃肺降气,疏风清热，宣肺化痰,疏风清热，润燥止咳,D,D
35,方药宜用,银翘散,桑杏汤,麻杏石甘汤,越婢加术汤,桑菊饮,E,A
36,男性，32岁。咳嗽气粗，咯大量白黏痰，胸胁胀满而痛，面赤身热，口干欲饮，舌苔黄厚腻，舌质红，脉数。,清肺平肝降火,清热化痰肃肺,疏风清热肃肺,健脾燥湿化痰,温化痰湿宣肺,B,B
37,方宜选用,麻杏石甘汤,泻白散,清金化痰汤,竹叶石膏汤,黛蛤散,C,A
38,女性，56岁。干咳，少痰色白，声哑，口咽干燥，神疲渐瘦，舌红少苔，脉细数。,清肺润燥，化痰止咳,疏风清肺，润燥止咳,滋阴润肺，止咳化痰,养阴清肺，化痰止咳,清肺泻肝，化痰止咳,C,C
39,方药宜选用,百合固金汤,清燥救肺汤,竹叶石膏汤,麦门冬汤,沙参麦冬汤,E,B
40,女性，47岁。反复咳嗽7年，咳声重浊，痰色白量多质稠，胸闷，脘痞，食少，体倦，苔白腻脉滑。,二陈汤,除湿丸,麻杏蒌石汤,麻杏石甘汤,清金化痰汤,A,E
41,若寒痰较重，痰黏自如沫，怕冷者，加,附子,白术,干姜,生姜,党参,C,A
42,症情平稳后，服下列何药以资调理,补中益气汤,参苓白术散,枳术丸,玉屏风散,六君子丸,E,E
43,女性，20岁。干咳日久，痰少黏白，痰中挟血，声哑，口干咽燥，潮热盗汗，消瘦，舌红少苔，脉细数。,肺痨之阴虚火旺型,咳嗽之肺阴亏耗型,血证咳血之阴虚火旺型,内伤发热之阴虚内热型,肺痨之肺阴亏损型,B,C
44,若出现咳而气促，可酌加,五味子,功劳叶,胡黄连,银柴胡,海蛤粉,A,A
45,此类病证应注意,忌敛涩留邪,禁温补化燥,宜见咳镇咳,防宣散伤正,可峻下通里,B,D
46,首先提出哮喘之名的医家是,华佗,张仲景,李东垣,朱丹溪,刘完素,D,D
47,哮证发作的主要因素是,伏痰,外感,饮食,情志,劳倦,A,A
48,“哮即痰喘之久而常发者，因内有壅塞之气，外有非时之感，膈有胶固之痰，三者相合，闭拒气道，搏击有声，发为哮病”。此言出自,《临证指南医案》,《类证治裁》,《证治汇补》,《医学正传》,《医学入门》,C,A
49,下列哪项对哮与喘鉴别诊断无意义,有无宿根,喉中有无水鸣声,哮必兼喘,喘未必兼哮,呼吸急促,E,A
50,哮证发作的病理关键是,宿痰内伏于肺,外邪侵袭，触动伏痰,痰气相击，气道被阻,邪袭于肺，肺气不利,肺脏虚弱，气失所主,B,C
51,哮证病性总属于,邪实,正虚,邪实正虚,邪不实正虚,邪实正不虚,C,C
52,患者，男，42岁。呼吸气促，喉中哮鸣有声，胸闷如窒，不渴，形寒肢冷，面色晦暗，舌苔白滑，脉弦紧。治疗应首选,二陈汤,麻黄汤,定喘汤,射干麻黄汤,平喘固本汤,D,C
53,女性，27岁。既往为冷哮患者，用小青龙汤治疗后，表解而哮喘渐平，现喘则面白汗出，四肢不温，疲惫无神，气短难续，舌质淡胖，脉沉弱。其治疗的主方是,小青龙汤,射干麻黄汤,定喘汤,苏子降气汤,三子养亲汤,D,C
54,中年女性，气粗息涌，喉中痰鸣如吼，胸高胁胀，呛咳阵作，舌红苔黄腻，脉滑，此证诊为,咳嗽,哮证,喘证,肺胀,肺痈,B,D
55,女性，40岁，形体肥胖，呛咳阵作，喉中痰鸣气粗，胸高胁胀，痰黄质稠，烦闷不安，汗出面赤，舌红苔黄腻，脉弦滑。方宜选用,苏子降气汤,三子养亲汤,麻杏石甘汤,麻杏蒌石汤,定喘汤,E,A
56,男性，62岁。哮证日久，气急难续，咳呛，痰少质黏，口燥咽干，舌红少苔，脉细数者，治宜选用,玉屏风散,生脉散,六君子汤,七味都气丸,金匮肾气丸,B,E
57,男性，58岁。喘咳胸满，但坐不得卧，痰涎涌盛，喉如曳锯，咯痰黏腻难出，苔厚浊，脉滑实者，治宜,温肺散寒，化痰平喘,清热宣肺，化痰定喘,涤痰利窍，降气平喘,温阳补虚，降气化痰,清热肃肺，化痰降逆,C,B
58,女性，72岁。自汗，怕风.常易感冒，哮证发作前打嚏，气短声低，咳痰色白质稀，舌苔薄白，质淡，脉虚大。治宜选用,益气固表,补肺固卫,益气健脾,补益肺脾,健脾补肺,B,B
59,方药宜选用,香砂六君子汤,生脉饮,四君子汤,玉屏风散,补中益气汤,D,A
60,患者男性，66岁。平素食少脘痞，大便不实，每于饮食不当时引发哮证，倦怠，气短语怯，舌质淡苔白滑，脉细软。治法宜用,补中益气,健脾补肺,健脾化痰,益气养阴,温肺化饮,C,B
61,方药宜选用,生脉散,四君子汤,六君子汤,香砂六君子汤,补中益气汤,C,A
62,老年女性，久喘不愈，平素短气息促，动则为甚，吸气不利，心悸，脑转耳鸣，腰瘦膝软，劳累后喘哮易发。治宜,温补肾阳,健脾益肾,滋阴益肾,益肾纳气,补益精血,D,D
63,方药宜用,金匮肾气丸,六味地黄丸,左归丸,七味都气丸,右归丸,D,A
64,男性，62岁，呼吸急促，喉间哮鸣有声，胸膈满闷如塞，面色晦滞带青，口不渴，形寒怕冷，舌苔白滑，脉弦紧。若表寒里饮，寒象较甚者，可用,射干麻黄汤,小青龙汤,苏子降气汤,定喘汤,三子养亲汤,B,B
65,若哮证剧甚者，治以祛痰定喘，选用,黑锡丹,桔梗白散,玉涎丹,控涎丹,紫金丹,E,A
66,若病久，阴盛阳虚，发作频繁，可选用,定喘汤,三子养亲汤,苏子降气汤,射干麻黄汤,小青龙汤,C,A
67,男性，52岁。气粗息涌，喉间痰鸣如吼，痰白质黏，难以咯出，烦闷不安，口苦，口渴喜饮，舌红苔黄，脉滑数。此时应选用何方治疗,射干麻黄汤,定喘汤,小青龙汤,苏子降气汤,麦门冬汤,B,B
68,若寒邪外束，肺热内盛，可加,葶苈子,大黄,陈皮,生石膏,知母,D,A
69,若表寒重者，可加,麻黄,荆芥,桂枝,于姜,射干,C,A
70,若哮证发作时以痰气壅实为主，寒热俱不显著者，必要时可采用下列何方以泻其壅痰,控涎丹,黑锡丹,参蛤散,紫金丹,紫雪丹,A,E
71,冷哮之痰是,痰脓腥臭,痰稠黄胶结,痰稀薄多沫或痰白而黏,痰少黏稠难出,痰如白沫量多,C,C
72,饮犯胸肺之痰是,痰脓腥臭,痰稠黄胶结,痰稀薄多沫或痰白而黏,痰少黏稠难出,痰如白沫量多,E,C
73,肺痈之痰是,痰脓腥臭,痰稠黄胶结,痰稀薄多沫或痰白而黏,痰少黏稠难出,痰如白沫量多,A,C
74,哮证缓解期脾虚型首选,二陈汤,理中丸,归脾丸,六君子汤,补中益气汤,D,C
75,哮证缓解期兼形寒肢冷、便溏者宜用,二陈汤,理中丸,归脾丸,六君子汤,补中益气汤,B,A
76,哮证缓解期兼少腹下坠j脱肛者宜用,二陈汤,理中丸,归脾丸,六君子汤,补中益气汤,E,A
77,喘证的病变部位在,心、肺,肺、肾,心、肾,脾、肾,肺、脾,B,A
78,下列除哪一项外均为喘证的特征,呼吸困难,张口抬肩,胸高胀满,鼻翼煽动,不能平卧,C,E
79,喘证的发病机制主要在,肺气虚,肺脾气虚,肺肾出纳失常,脾肾亏虚,肾不纳气,C,E
80,“在肺为实，在肾为虚”之说出自,《诸病源候论》,《丹溪心法》,《临证指南医案》,《医宗金鉴》,《景岳全书》,C,A
81,实喘和虚喘的鉴别，下列何项是错误的,呼吸深长有余与短促难续,呼出为快与深吸为快,气粗声高与气怯声低,病势急骤与徐缓,痰多与痰少,E,E
82,肺气欲竭，心肾阳衰的喘脱危象，急救时应用参附汤送服,黑锡丹,紫雪丹,玉涎丹,玉枢丹,枕中丹,A,E
83,老年患者，女性，久患咳喘，现咳逆上气，痰多胸闷，喘息加剧，下肢浮肿，应诊断为,咳嗽,实喘,虚喘,肺胀,水肿,C,B
84,张某，男性，46岁。两天前突然喘急胸闷，咳嗽，咯痰稀薄而白，恶寒，头痛，无汗，舌苔薄白，脉象浮紧，其诊断为,风寒咳嗽,风寒袭肺型喘证,饮犯胸肺型饮证,虚寒型肺痿,表寒里热之喘证,B,B
85,某女，36岁。昨日淋雨后出现喘逆上气，胸胀而痛，气粗鼻煽，咳而不爽，痰黄质黏，伴形寒无汗，舌红苔薄黄，脉滑而浮数。治法宜用,宣肺泻热,清泻痰热,清热化痰,化痰平喘,泻壅平喘,A,B
86,某男，44岁。喘咳气涌，胸部胀痛，痰多色黄质稠，胸中烦热，有汗，面红尿赤，苔黄脉滑数。选方用,麻杏石甘汤,定喘汤,麻杏蒌石汤,桑白皮汤,小青龙汤,D,A
87,某女，51岁。形肥之人，喘而胸满闷窒，甚则胸盈仰息，痰多色白质黏腻，伴纳呆口黏苔自厚腻，脉滑。治宜用二陈汤合,平胃散,三子养亲汤,桑杏汤,苏子降气汤,小青龙汤,B,A
88,患者，女，42岁。每于情绪刺激而诱发，发时突然呼吸短促，但喉中痰鸣不著，胸闷而痛，失眠心悸，苔薄，脉弦。宜用下列何治法,宣肺散寒,宣肺泻热,清泻痰热,化痰降气,开郁降气,E,E
89,患者张某，女性，23岁。2日前不慎感寒后出现喘逆上气.胸胀而痛，鼻煽，咳吐黄稠痰.恶寒无汗，身痛口渴，苔黄质红.脉浮数。诊断为,风热型咳嗽,痰热型咳嗽,痰热郁肺型喘证,表寒里热型喘证,热哮,D,D
90,治法宜用,宣肺散寒,宣肺泻热,疏风解表,清肺化痰,清热化痰,B,C
91,方药宜用,定喘汤,麻杏蒌石汤,麻杏石甘汤,苏子降气汤,清金化痰汤,C,A
92,女性，63岁。久喘之人，现喘促短气，气怯声低，喉有鼾声，咳声低弱，痰吐稀薄，自汗畏风，舌淡脉弱。治法用,补肺益气,益气养阴,补脾益肺,益气健脾,益气固表,A,A
93,方药宜用生脉散合,玉屏风散,养阴清肺汤,沙参麦门冬汤,补中益气汤,补肺汤,E,B
94,治疗上证应注意适时加用,益气养阴药,补肾纳气药,温补肾阳药,益气健脾药,化痰定喘药,B,A
95,男性，78岁。喘促日久，动则喘甚，呼多吸少，气不得续，形瘦神疲，跗肿，汗出肢冷，面青唇紫，舌淡苔白脉沉弱。此时选方宜,六味地黄丸,左归丸,右归丸,金匮肾气丸,十全大补丸,D,B
96,若冲气上逆，脐下筑动，气从小腹上奔者加,桂枝,肉桂,沉香,黄芪,胡桃肉,C,B
97,若见喘息面红，咽干烦躁，足冷，汗出如油等症，可加,龙骨、牡蛎,磁石,紫石英,紫河车,人参,A,A
98,若兼标实，痰浊壅肺，喘咳痰多，气急，胸闷，苔腻之上实下虚证，可用,二陈汤,定喘汤,苏子降气汤,小青龙汤,三子养亲汤,C,C
99,若阳虚水泛，上凌心肺之证，可用,真武汤,桂枝龙牡汤,参附汤,大补元煎,金匮肾气丸,A,A
100,若出现肺气欲竭，心肾阳衰的喘脱危象，可用参附汤送服黑锡丹和,紫河车粉,沉香粉,肉桂粉,西洋参粉,蛤蚧粉一,E,A
101,痰浊阻肺型喘证的临床表现是,喘急胸闷，伴有咳嗽,喘急气促，伴有鼻翼煽动,喘咳痰多而黏，咯出不爽,喘促，呼多吸少，动则更甚,喘促短气，言语无力,C,C
102,肺虚喘证的临床表现是,喘急胸闷，伴有咳嗽,喘急气促，伴有鼻翼煽动,喘咳痰多而黏，咯出不爽,喘促，呼多吸少，动则更甚,喘促短气，言语无力,E,E
103,肾虚喘证的临床表现是,喘急胸闷，伴有咳嗽,喘急气促，伴有鼻翼煽动,喘咳痰多而黏，咯出不爽,喘促，呼多吸少，动则更甚,喘促短气，言语无力,D,E
104,喘证的特征,呼吸急促，喉间痰鸣,气短息促，胸胁胀痛，咳唾转侧，呼吸时加剧,咳吐浊唾涎沫，咳声不扬，气急喘促,咳嗽气急，咯吐脓痰，其味腥臭，壮热汗出,呼吸困难，甚则张口抬肩，鼻翼煽动不能平卧,E,E
105,哮证的特征,呼吸急促，喉间痰鸣,气短息促，胸胁胀痛，咳唾转侧，呼吸时加剧,咳吐浊唾涎沫，咳声不扬，气急喘促,咳嗽气急，咯吐脓痰，其味腥臭，壮热汗出,呼吸困难，甚则张口抬肩，鼻翼煽动不能平卧,A,E
106,肺痿的特征,呼吸急促，喉间痰鸣,气短息促，胸胁胀痛，咳唾转侧，呼吸时加剧,咳吐浊唾涎沫，咳声不扬，气急喘促,咳嗽气急，咯吐脓痰，其味腥臭，壮热汗出,呼吸困难，甚则张口抬肩，鼻翼煽动不能平卧,C,D
107,悬饮的特征,呼吸急促，喉间痰鸣,气短息促，胸胁胀痛，咳唾转侧，呼吸时加剧,咳吐浊唾涎沫，咳声不扬，气急喘促,咳嗽气急，咯吐脓痰，其味腥臭，壮热汗出,呼吸困难，甚则张口抬肩，鼻翼煽动不能平卧,B,D
108,患者咳嗽发热，胸痛，咳时尤甚，吐痰腥臭，咯吐脓血，应诊断为,风热咳嗽,痰热咳嗽,肝火犯肺咳嗽,肺痈,虚热肺痿,D,D
109,肺痈之成痈期的主要病理是,热伤肺气,热壅血瘀,肉腐血败,热毒留恋,痰热内盛,B,B
110,肺痈之溃脓期的主要病理是,风邪伤表，内壅于肺,热毒壅肺，热壅血瘀,热毒炽盛，血败肉腐,阴伤气耗，邪去正虚,邪气入里，正邪交争,C,C
111,下列成痈期肺痈的主症中，哪一项是错误的,胸部疼痛,寒战壮热,咳嗽气急,咳吐脓血猩臭,舌苔黄腻脉滑数,D,E
112,下列哪项不是溃脓期的主症,胸中烦满疼痛,气喘不能平卧,咳吐腥臭脓血痰,身热面赤,烦渴喜饮,B,A
113,肺痈一名首见于,《金匮要略》,《张氏医通》,《医门法律》,《杂病源流犀烛》,《备急千金方》,A,A
114,男性，35岁。近二日来恶寒发热，咳嗽痰少而黏，胸痛，咳时尤甚，呼吸不利，苔薄黄脉浮滑而数，应诊断为,燥热咳嗽,风热咳嗽,风热感冒,肺痿初期,肺痈初期,E,C
115,年轻男性，咳嗽气急，咯吐脓痰腥臭，壮热烦躁，胸闷疼痛，苔黄腻，脉滑数。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,B,B
116,患者，男，32岁。素日嗜酒，外出着凉后，始见时时阵寒，发热，继而壮热汗出，烦躁不宁，咳嗽气急，咯吐腥臭浊痰，胸满作痛，口干苦，便秘，舌红苔黄腻，脉滑数。治疗应首选,清金化痰汤,如金解毒散,桑白皮汤,加味泻白散,《济生方》桔梗汤,B,A
117,中年男性，咯吐大量脓血痰，腥臭异常，胸中烦满疼痛，身热烦渴，舌红苔黄腻，脉实。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,C,B
118,男性，42岁。肺痈后期见脓痰渐少，午后潮热，五心烦热，口燥咽干，盗汗自汗，气短乏力，形体消瘦，舌瘦红，脉虚数。治宜选用,桔梗杏仁煎,养阴清肺汤,清燥救肺汤,百合固金汤,《千金》苇茎汤,A,B
119,男性，52岁。肺痈后期，身热渐退，咳嗽减轻，脓血渐少，臭味亦减，此时治宜,养阴清肺,滋阴润肺,清肺化痰,益气养阴,养阴补肺,A,A
120,男性，28岁，农民。患者发热恶寒，咳嗽，咯自黏痰.痰量由少渐多，胸痛剧烈，呼吸不琶.苔薄黄，脉浮滑数。此证诊为,风热咳嗽,痰热咳嗽,肺痈成痈期,肺痈初期,肺痈恢复期,D,C
121,治法宜用,清肺散邪,清热解毒,清热排脓,清肺化瘀,排脓解毒,A,A
122,方药宜选用,桑菊饮,银翘散,千金苇茎汤,如金解毒散,加味桔梗汤一,B,B
123,男性，27岁。阵寒，继而壮热，咳嗽气急咯吐黄绿色浊痰，腥臭味，胸痛不得转侧，口干嘲燥，苔黄腻，脉滑数。此属何证,外感发热,痰热咳嗽,胸痹,肺痈,喘证,D,B
124,治宜,清肺解表,清热化痰,清肺化瘀,清热排脓,清肺化痰,C,A
125,方药宜选用,如金解毒散,加味桔梗汤,薏苡仁汤,二陈汤,麻杏石甘汤,A,B
126,男性，35岁。咳嗽，咯吐大量脓血臭痰，胸痛而满，身热烦渴，舌红苔黄腻脉实。此证诊为,咳嗽,胸痹,外感发热,肺痈,肺胀,D,D
127,此证治疗时应重用下列哪一味药,银花,桔梗,芦根,苡仁,冬瓜仁,B,A
128,若患者烦渴严重加用,芦根,沙参,麦冬,花粉,山栀,D,A
129,若患者气虚不能托毒外出，可加用,沙参,太子参,白术,党参,生黄芪,E,E
130,若患者兼有喘不得卧，大便秘结，脉实有力，可用以下何方治疗。,加味桔梗汤,桔梗杏仁煎,桔梗白散,桔梗甘草汤,桔梗汤,C,E
131,从病理性质上讲，肺痈是,肺虚津气亏损，失之濡养之虚热证,气滞血瘀之实证,痰热壅滞之实热证,阳微阴盛之虚实夹杂证,本虚标实之证,C,E
132,从病理性质上讲，肺痿是,肺虚津气亏损，失之濡养之虚热证,气滞血瘀之实证,《医门法律》,《杂病源流犀烛》,《备急千金方》,A,A
133,男性，35岁。近二日来恶寒发热，咳嗽痰少而黏，胸痛，咳时尤甚，呼吸不利，苔薄黄脉浮滑而数，应诊断为,燥热咳嗽,风热咳嗽,风热感冒,肺痿初期,肺痈初期,E,C
134,年轻男性，咳嗽气急，咯吐脓痰腥臭，壮热烦躁，胸闷疼痛，苔黄腻，脉滑数。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,B,B
135,患者，男，32岁。素日嗜酒，外出着凉后，始见时时阵寒，发热，继而壮热汗出，烦躁不宁，咳嗽气急，咯吐腥臭浊痰，胸满作痛，口干苦，便秘，舌红苔黄腻，脉滑数。治疗应首选,清金化痰汤,如金解毒散,桑白皮汤,加味泻白散,《济生方》桔梗汤,B,A
136,中年男性，咯吐大量脓血痰，腥臭异常，胸中烦满疼痛，身热烦渴，舌红苔黄腻，脉实。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,C,B
137,男性，42岁。肺痈后期见脓痰渐少，午后潮热，五心烦热，口燥咽干，盗汗自汗，气短乏力，形体消瘦，舌瘦红，脉虚数。治宜选用,桔梗杏仁煎,养阴清肺汤,清燥救肺汤,百合固金汤,《千金》苇茎汤,A,B
138,男性，52岁。肺痈后期，身热渐退，咳嗽减轻，脓血渐少，臭味亦减，此时治宜,养阴清肺,滋阴润肺,清肺化痰,益气养阴,养阴补肺,A,A
139,男性，28岁，农民。患者发热恶寒，咳嗽，咯自黏痰.痰量由少渐多，胸痛剧烈，呼吸不琶.苔薄黄，脉浮滑数。此证诊为,风热咳嗽,痰热咳嗽,肺痈成痈期,肺痈初期,肺痈恢复期,D,C
140,治法宜用,清肺散邪,清热解毒,清热排脓,清肺化瘀,排脓解毒,A,A
141,方药宜选用,桑菊饮,银翘散,千金苇茎汤,如金解毒散,加味桔梗汤一,B,B
142,男性，27岁。阵寒，继而壮热，咳嗽气急咯吐黄绿色浊痰，腥臭味，胸痛不得转侧，口干嘲燥，苔黄腻，脉滑数。此属何证,外感发热,痰热咳嗽,胸痹,肺痈,喘证,D,B
143,治宜,清肺解表,清热化痰,清肺化瘀,清热排脓,清肺化痰,C,A
144,方药宜选用,如金解毒散,加味桔梗汤,薏苡仁汤,二陈汤,麻杏石甘汤,A,B
145,男性，35岁。咳嗽，咯吐大量脓血臭痰，胸痛而满，身热烦渴，舌红苔黄腻脉实。此证诊为,咳嗽,胸痹,外感发热,肺痈,肺胀,D,D
146,此证治疗时应重用下列哪一味药,银花,桔梗,芦根,苡仁,冬瓜仁,B,A
147,若患者烦渴严重加用,芦根,沙参,麦冬,花粉,山栀,D,A
148,若患者气虚不能托毒外出，可加用,沙参,太子参,白术,党参,生黄芪,E,E
149,若患者兼有喘不得卧，大便秘结，脉实有力，可用以下何方治疗。,加味桔梗汤,桔梗杏仁煎,桔梗白散,桔梗甘草汤,桔梗汤,C,E
150,从病理性质上讲，肺痈是,肺虚津气亏损，失之濡养之虚热证,气滞血瘀之实证,痰热壅滞之实热证,阳微阴盛之虚实夹杂证,本虚标实之证,C,E
151,从病理性质上讲，肺痿是,肺虚津气亏损，失之濡养之虚热证,气滞血瘀之实证,《医门法律》,《杂病源流犀烛》,《备急千金方》,A,A
152,男性，35岁。近二日来恶寒发热，咳嗽痰少而黏，胸痛，咳时尤甚，呼吸不利，苔薄黄脉浮滑而数，应诊断为,燥热咳嗽,风热咳嗽,风热感冒,肺痿初期,肺痈初期,E,C
153,年轻男性，咳嗽气急，咯吐脓痰腥臭，壮热烦躁，胸闷疼痛，苔黄腻，脉滑数。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,B,B
154,患者，男，32岁。素日嗜酒，外出着凉后，始见时时阵寒，发热，继而壮热汗出，烦躁不宁，咳嗽气急，咯吐腥臭浊痰，胸满作痛，口干苦，便秘，舌红苔黄腻，脉滑数。治疗应首选,清金化痰汤,如金解毒散,桑白皮汤,加味泻白散,《济生方》桔梗汤,B,A
155,中年男性，咯吐大量脓血痰，腥臭异常，胸中烦满疼痛，身热烦渴，舌红苔黄腻，脉实。此为肺痈哪一期,初期,成痈期,溃脓期,恢复期,慢性期,C,B
156,男性，42岁。肺痈后期见脓痰渐少，午后潮热，五心烦热，口燥咽干，盗汗自汗，气短乏力，形体消瘦，舌瘦红，脉虚数。治宜选用,桔梗杏仁煎,养阴清肺汤,清燥救肺汤,百合固金汤,《千金》苇茎汤,A,B
157,男性，52岁。肺痈后期，身热渐退，咳嗽减轻，脓血渐少，臭味亦减，此时治宜,养阴清肺,滋阴润肺,清肺化痰,益气养阴,养阴补肺,A,A
158,男性，28岁，农民。患者发热恶寒，咳嗽，咯自黏痰.痰量由少渐多，胸痛剧烈，呼吸不琶.苔薄黄，脉浮滑数。此证诊为,风热咳嗽,痰热咳嗽,肺痈成痈期,肺痈初期,肺痈恢复期,D,C
159,治法宜用,清肺散邪,清热解毒,清热排脓,清肺化瘀,排脓解毒,A,A
160,方药宜选用,桑菊饮,银翘散,千金苇茎汤,如金解毒散,加味桔梗汤一,B,B
161,男性，27岁。阵寒，继而壮热，咳嗽气急咯吐黄绿色浊痰，腥臭味，胸痛不得转侧，口干嘲燥，苔黄腻，脉滑数。此属何证,外感发热,痰热咳嗽,胸痹,肺痈,喘证,D,B
162,治宜,清肺解表,清热化痰,清肺化瘀,清热排脓,清肺化痰,C,A
163,方药宜选用,如金解毒散,加味桔梗汤,薏苡仁汤,二陈汤,麻杏石甘汤,A,B
