77,嗳气酸腐的原因为,龋齿,宿食不化,中焦湿热,脾胃虚弱,胃寒,B,A
78,“少气”又称,上气,短气,气微,噫气,哕,C,A
79,燥咳的特点为,咳声紧闷,咳声清脆,咳声重浊,咳声低微,咳声如犬吠,B,A
80,“太息”的病机是,肝气郁结,肝胆湿热,肝气犯胃,肝阴不足,肝火上炎,A,A
81,言语轻迟低微，欲言不能复言者，称为,谵语,郑声,独语,错语,夺气,E,A
82,神识不清，语无伦次，声高有力，称为,谵语,郑声,独语,错语,夺气,A,A
83,两侧头痛属于,厥阴经,太阳经,阳明经,少阳经,太阴经,D,A
84,多食易饥，兼见大便溏泻者属,脾胃湿热,胃阴不足,胃火亢盛,胃强脾弱,湿邪困脾,D,A
85,潮热最基本的特征是,低热,五心烦热,身热不扬,按时发热或定时热甚,骨蒸劳热,D,A
86,太阳经头痛的特点为,两侧太阳穴附近痛甚,前额部连及眉棱骨痛,巅顶痛,后头痛连项背,头痛连齿,D,A
87,湿浊内蕴，阳气被遏，可形成,灰苔,黑苔,腐苔,腻苔,花剥苔,D,A
88,金破不鸣的病机为,风寒犯肺,虚火灼肺,肺气不足,风热袭肺,燥邪犯肺,B,A
89,舌苔花剥而兼有白腻苔，多属,胃之气阴两亏,外感热病，湿遏热伏,痰浊未化，正气已伤,阳虚水湿不化,湿浊内蕴，阳气被遏,C,A
90,午后热甚，身热不扬者属,阴虚潮热,湿温潮热,小儿疰夏,阳明潮热,气虚发热,B,A
91,情志郁结不舒所致胸痛的特点是,胸背彻痛,胸痛喘促,胸痛咯血,胸痛走窜,胸部刺痛,D,A
92,小便余沥不尽多属,膀胱湿热,肾不纳气,肾气不固,肾精不足,小肠实热,C,A
93,引起雀目的原因为,肾精不足,心血不足,脾虚,肝虚,肝经风热,D,A
94,阳黄的病机是,风湿内侵,湿热内阻,寒湿困脾,脾虚湿阻,肝胆火盛,B,A
95,因瘀血而引起的疼痛特点为,胀痛,刺痛,窜痛,隐痛,重痛,B,A
96,邪犯阳明经所致之头痛部位为,太阳穴附近,前额部,后头部,巅顶部,头痛连齿,B,A
97,带下量多色白、清稀如涕者，多属,脾虚湿注,湿热下注,肝经郁热,冲任亏虚,肝肾阴虚,A,A
98,经常汗出不止，活动后更甚者为,盗汗,绝汗,自汗,大汗,战汗,C,A
99,口甜而黏腻者，常提示,脾虚湿阻,痰饮内停,饮食停滞,肝胆湿热,脾胃湿热,E,A
100,湿温潮热的特点是,热势较高，日晡为甚,身热不扬，午后热甚,午后低热,夏季长期微热,骨蒸劳热,B,A
101,以下项目中不属实热证的舌象为,舌鲜红起芒刺,苔黄厚干,舌质粗糙,舌淡有齿痕,苔黑燥裂,D,A
102,以下所列项目不属黑色主病范围者为,寒证,气滞,痛证,瘀血,肾虚,B,A
103,以下项目中不属淋证的特征者为,尿痛,尿频,尿多,尿有砂石,尿急,C,A
104,肝气犯胃所致胃脘痛的特点为,隐隐作痛,冷痛喜暖,痛如刀割,胀满疼痛,灼热疼痛,D,A
105,肾虚腰痛的特点为,绵绵作痛，瘦软无力,冷痛沉重，阴雨天加重,痛如针刺，固定不移,痛处游走不定,重痛，活动受限,A,A
106,金实不鸣的原因为,风寒犯肺,虚火灼肺,肺气不足,肺肾阴虚,燥邪犯肺,A,A
107,肩背寒见于,手阳明大肠经病证,手少阳三焦经病证,手太阴肺经病证,手少阴心经病证,手太阳小肠经病证,C,A
108,弱脉与濡脉的共同特征是,沉而无力,浮而无力,脉来空虚无力,细而无力,迟而无力,D,A
109,促脉的特征是,脉来数而时一止，止无定数,脉来缓而时一止，止无定数,脉来一止，止有定数，良久方来,脉来急疾，一息七八至,脉形如豆，滑数有力,A,A
110,下列除哪项外，均有脉率快的特点,数,促,滑,疾,动,A,A
111,以下项目中属于细脉的相似脉者为,微、弱、散脉,濡、弱、伏脉,微、濡、虚脉,虚、弱、微脉,微、弱、濡脉,E,A
112,以下项目中不属于代脉所主病者为,风证,痛证,脏气衰微,七情惊恐,宿食停滞,E,A
113,微脉的脉象特征为,沉细而软,浮细而软,举之无力，按之空虚,浮散无根，至数不齐,极细极软，似有似无,E,A
114,具备沉、实、大、弦、长形象特点的脉是,牢脉,紧脉,芤脉,伏脉,革脉,A,A
115,以下脉象中不主实证者为,紧脉,革脉,结脉,弦脉,滑脉,B,A
116,气分热盛的脉象为,虚数脉,洪数脉,濡数脉,细数脉,浮数脉,B,A
117,缓脉的主病为,水饮,痰证,湿证,食积,气滞,C,A
118,按寸口脉分候脏腑，左关脉可候,心与膻中,肾与小腹,脾与胃,肝、胆与膈,肺与胸中,D,A
119,气滞血瘀可见,虚脉,革脉,长脉,动脉,涩脉,E,A
120,“有根”的脉象是指,不浮不沉,节律一致,不快不慢,和缓有力,尺部沉取应指有力,E,A
121,《濒湖脉学》中记载的脉象有,28种,32种,24种,27种,33种,D,A
122,下列各项不属于弦脉所主的病证是,肝郁,胃热,诸痛,痰饮,疟疾,B,A
123,以下脉象中不易出现于气血两虚证者为,濡脉,弱脉,细脉,涩脉,虚脉,D,A
124,用不轻不重的指力切脉，称为,总按,单按,举,寻,按,D,A
125,解索脉的表现是,脉在筋肉之间，乍疏乍密.如解乱绳状,脉在筋肉间，连连数急，三五不调,脉在皮肤，头定而尾摇,脉在皮肤，如虾游水,脉在皮肤，浮数之极，至数不清,A,A
126,下列除哪项外，均主实证,弦,濡,滑,紧,长,B,A
127,“噫”是指,嗳气,太息,呕吐,喷嚏,呃逆,A,A
128,因血热引起的月经异常应除外,月经先期,色深红,质稠、量多,崩漏,经闭,E,A
129,虚里是指,左乳下心尖搏动处,心下,胃脘,少腹,胁肋,A,A
130,前胸高起，按之气喘者为,肺胀,悬饮,支饮,痰饮,肺痈,A,A
131,受气候的影响，平脉在冬季应,稍弦,稍洪,稍浮,稍沉,稍缓,D,A
132,沉脉类应除外,沉脉,伏脉,牢脉,弱脉,革脉,E,A
133,真脏脉的别名应除外,怪脉,斜飞脉,败脉,死脉,绝脉,B,A
134,数脉类应除外,数脉,促脉,疾脉,动脉,洪脉,E,A
135,腹部肿块，痛无定处，而按之无形者，为,聚,癓,积,虫积,臌胀,A,A
136,左少腹作痛，按之累累有硬块者为,虫积,肠痈,肠中有宿粪,癓积,痞满,C,A
137,阳虚湿盛的舌象是,舌红苔白滑,舌淡嫩苔白滑,舌边红苔黑润,舌红瘦苔黑,舌绛苔黏腻,B,A
138,我国最早注意病案的记录的医家为,钱乙,淳于意,张子和,喻嘉言,江瓘,B,A
139,少阴病的主要病理特征为,心气不足,阴血不足,心肾虚衰,脾肾阳虚,肺肾两虚,C,A
140,真寒假热证产生的机制是,阳虚则外寒,阴虚则内热,阳盛格阴,阴盛格阳,阴阳转化,D,A
141,督脉病证可出现,鼻塞头痛,下肢厥冷,大人癫疾，小儿风痫,气从少腹上冲胸咽,女子赤白带下,C,A
142,心血虚与心阴虚的共有症是,胸闷气短,头晕目眩，面白无华,五心烦热，潮热盗汗,心悸怔忡，失眠多梦,唇舌淡白，脉细数,D,A
143,表证和里证的主要鉴别要点是,腹泻与便秘,头痛与腹痛,口渴与不渴,有汗与无汗,“寒热同时出现”与“单纯发热或畏寒”,E,A
144,寒热在八纲辨证中用以辨别,病变的性质,病变趋势,病变部位,发病原因,邪正盛衰,A,A
145,气血两虚证的舌象是,舌质淡瘦,舌淡齿痕,舌尖芒刺,舌暗瘀点,舌红裂纹,A,A
146,湿热蕴脾与寒湿困脾两证均可出现,身热不扬,口淡不渴,肢体浮肿,带下色黄而臭秽,面目肌肤发黄,E,A
147,肾气不固的主要症状为,男子阳痿，妇女经闭,脘腹胀满，全身肿胀,五更泄泻，完谷不化,小便频数，遗尿或失禁,久病咳喘，动则尤甚,D,A
148,表证的特点是,但寒不热,但热不寒,恶寒发热,寒热交替,午后潮热,C,A
149,合病是指,一经之病治不彻底，又见他经证候,互为表里经相传,这一经的证候转变为另一经的证候,两经或三经同时发病,隔一经或隔二经相传,D,A
150,病邪初起不从阳经传人，而径中阴经者，称为,表里传,越经传,循经传,逆传,直中,E,A
151,少阴病的主要病理特征为,心气不足,阴血不足,心肾虚衰,脾肾阳虚,肺肾两虚,C,A
152,脾气下陷的特异症状是,脘腹坠胀,腹胀纳少,便溏肢倦,食少懒言,面色萎黄,A,A
153,真心痛的临床表现为,胸部胀痛走窜,胸痛憋闷，痛引肩臂,胸痛，壮热，面赤,胸背彻痛，面色青灰,胸闷疼痛，咳喘,D,A
154,门诊病案格式的书写顺序为,望、闻、问、切、辨证分析,望、闻、问、切、诊断、辨证分析,问、望、闻、切、辨证分析、诊断,望、闻、问、切、诊断,问、望、闻、切、诊断、辨证分析,C,A
155,神昏暴厥多属于,忧伤,恐伤,惊伤,怒伤,思伤,D,A
156,肾不纳气的临床表现为,腰膝痠软，小便频数而清,腰膝痠软，呼多吸少,腰膝痠软，眩晕耳鸣,腰膝痠软，五更泄泻,腰膝痠软，发脱齿摇,B,A
157,少阴热化证的心烦、不寐是因,热扰胸膈,热扰心神,内有燥屎,肝阳上扰,水亏火旺,E,A
158,患者，男，35岁。2日来发热微恶寒，口苦，胁痛，尿短黄，大便黏臭，舌红苔薄白，脉数。其证候是,表里俱热,表寒里热,真寒假热,真热假寒,表热里寒,A,A
159,久病患者，纳食减少，疲乏无力，腹部胀满，但时有缓减，腹痛而喜按，舌胖嫩而苔润，脉细弱而无力。其病机是,真实假虚,真实病证,真虚假实,真虚病证,虚中夹实证,D,A
160,某男，25岁。失眠已五年，面唇淡白无华，每晚入睡困难，只能睡五个小时左右，噩梦纷纭，心烦心悸，大便秘，舌淡苔薄白，脉细无力。临床诊断最可能是,心阴虚证,肝阴虚证,心血虚证,肝血虚证,气血两虚证,C,A
161,某男，22岁。心烦失眠1周，近因面临分配工作，心情烦躁，近一周入夜难眠，手足心自感发热，入夜咽干欲饮，舌红苔薄而于，脉细数。临床诊断最可能是,心阴虚证,肝阴虚证,肝火上炎证,心血虚证,心火亢盛证,A,A
162,某男，60岁。心悸、胸闷、气短已3年。近日加剧，面色淡白，神疲乏力，心悸时作，入夜不能安睡，舌淡苔白，脉弱。临床诊断最可能是,心气虚证,心阳虚证,气虚证,血虚证,亡阳证,A,A
163,某男，65岁。有“高血压”病史二十余年。近半月，常感左侧胸部闷痛，伴有心悸，形体肥胖，舌淡苔白腻，脉沉弦。临床诊断最可能是,心脉痹阻证,痰阻心脉证,肝气郁结证,血瘀心脉证,心阳虚证,B,A
164,某女，58岁。近半月因工作劳累过度，时感气短乏力，与别人争执后心前区胀痛，且放射到左肩背部，伴心悸失眠，舌淡红苔薄白，脉沉弦。临床诊断最可能是,心气虚证,肝气郁结证,气滞血瘀证,气滞心脉证,气虚血瘀证,D,A
165,某男，35岁。舌左侧长一个黄豆大小的溃疡已一周，局部灼痛难耐，烦躁易怒，失眠多梦，溲赤便干，舌红苔黄干，脉滑数。临床诊断最可能是,肝火上炎证,肝胆湿热证,心火亢盛证,胃火亢盛证,心阴虚证,C,A
166,某女，56岁。心前区疼痛已五年，每逢秋冬季加重，近半月时感心前区刺痛，且放射至左肩背部，伴心悸胸闷，舌质紫暗，脉细涩。临床诊断最可能是,痰迷心窍证,血瘀心脉证,寒凝心脉证,气滞心脉证,痰阻心脉证,B,A
167,患者，女，25岁。平素食少纳呆，体倦乏力，经常感冒。近日汗出恶风，劳累尤甚，面色少华，舌苔薄白，脉弱。其诊断是,哮证，肺虚,喘证，脾虚,自汗，肺卫不固,盗汗，阴虚火旺,胸痹，气阴两虚,C,A
168,某男，65岁。患慢性支气管炎已二十年。3天前受凉，恶寒微发热，无汗，咳喘，痰稀色白，舌苔薄白腻，脉浮弦。临床诊断最可能是,寒邪客肺证,风寒犯肺证,外感风寒证,痰湿阻肺证,饮停于肺证,B,A
169,某男，42岁。干咳1年，未认真治疗，近因参加劳动，咳嗽加剧，并咳血数口，现痰中带血丝，心烦，自感手足心热，睡时常出汗，小便少，大便干，舌红苔少而干，脉细数。临床诊断最可能是,燥邪犯肺证,热邪壅肺证,肝火犯肺证,肺阴虚证,以上都不是,D,A
170,患者咳逆阵作，痰中带血，时时汗出，胸胁胀痛，口苦咽干，尿黄便秘，舌红苔薄黄，脉弦数。其诊断是,肺痨，阴虚火旺,咯血，肝火犯肺,咳嗽，肝火犯肺,肺痈，成痈期,咳嗽，痰热郁肺,B,A
171,某男，33岁。咳嗽已月余。病起感冒后，咳嗽不止，痰少而黏，时或干咳无痰，心烦，手足心热，小便正常、大便稍干，舌红苔少而干，脉细。临床诊断最可能是,风热犯肺证,肺阴虚证,燥邪犯肺证,肝火犯肺证,热邪壅肺证,B,A
172,某女，65岁。咳喘l5年，每至冬季加重，面色淡白，咳声无力，动则气喘，痰清稀色白，四肢轻度浮肿，舌淡苔白，脉弱。临床诊断最可能是,肾不纳气证,肺气虚证,肺肾气虚证,心肺气虚证,脾肺气虚证,B,A
173,某女，24岁。半月前感冒后，咳嗽至今不愈，阵发性呛咳，痰少而黏，痰中偶有血丝，胸胁胀痛，头晕目赤，溲黄便干，舌苔薄黄，脉弦数。临床诊断最可能是,热邪壅肺证,风热犯肺证,肝火犯肺证,燥邪犯肺证,肺阴虚证,C,A
174,某女，52岁。患过敏性鼻炎已近十年，每遇气温变化即鼻塞流清涕，喷嚏不断，平素怕冷，面白，气短、自汗，舌淡苔白，脉沉细。临床诊断最可能是,肾阳虚证,肺气虚证,肺肾气虚证,风寒犯肺证,以上全都不是,B,A
175,患儿，男，3岁。发热5天，T38.5℃，恶风咳嗽，喉中痰鸣，呼吸气粗，鼻塞流浊涕，大便干，舌红苔薄黄，脉浮数。其最可能的诊断是,外感风热证,风热犯肺证,热邪壅肺证,痰热壅肺证,痰湿阻肺证,B,A
176,某男，38岁。患胃病已近十年，每日饭后，即感胃脘隐痛，饭后则胃脘胀闷不适。平素气短、乏力、神疲，大便不成形，每日一次，舌淡苔薄白，脉缓。临床诊断最可能是,胃气虚证,脾胃气虚证,脾阳虚证,胃阴虚证,以上都不是,B,A
177,某女，45岁。2天前食后受凉，腹泻不止，日行六七次，水样便，腹微痛，纳呆恶心，小便短少，舌苔白厚腻，脉缓。临床诊断最可能是,寒湿困脾证,胃寒证,脾阳虚证,外感寒湿证,以上都不是,A,A
178,患者，男，37岁。有饮酒史。脘腹胀闷作痛，吐血紫黯，夹有食物残渣，口苦口臭，尿黄便秘，舌红苔黄腻，脉滑数。诊为吐血，其证候是,胃热壅盛,肝火犯胃,气虚血溢,络瘀血溢,大肠湿热证,A,A
179,某男，65岁。肛门脱出已近三年，每大便稍用力，肛门即会脱出。面白，神疲、气短、乏力、纳少、大便干，二至三日一行，舌淡苔少，脉沉细无力。临床诊断最可能是,脾气虚证,脾阴虚证,脾气下陷证,气陷证,肺气虚证,C,A
180,某女，42岁。4年来月经量多，每次行经7～8天，经色先红后淡，经后小腹隐痛。面色淡白无华，纳少，稍多食即感脘腹胀满，气短，神疲乏力，大便正常，舌淡苔薄白，脉沉细无力。临床诊断最可能是,气血两虚证,脾不摄血证,心脾两虚证,冲任虚寒证,脾肾气虚证,B,A
181,患儿咳喘反复发作，面色咣白，形寒肢冷，脚软无力，大便澄清。其证候是,肺气虚弱,脾虚气弱,肾虚不纳,肺脾气虚,阴虚肺热,B,A
182,某女，38岁。慢性腹泻已五年余，大便每日2～3次，稀便不成形，纳呆，腹胀，周身乏力，消瘦、舌淡苔白、脉缓。临床诊断最可能是,脾阳虚证,脾气虚证,大肠虚寒证,寒湿困脾证,以上都不是,B,A
183,某女，21岁。近2个月，每至经期前一周即开始两乳胀痛，经期后延10～12天，量中等，色暗红有块，经行小腹胀痛，烦躁失眠、舌暗，脉弦有力。临床诊断最可能是,气滞血瘀证,肝气郁结证,气血两虚证,寒凝血瘀证,以上全都不是,A,A
184,某男，38岁。有慢性肝病史五年，肝功时好时差，纳呆，腹胀，气短，神疲乏力，舌淡苔薄白，脉缓。临床诊断最可能是,肝气郁结证,肝胃不和证,肝脾不调证,脾气虚证,寒湿困脾证,D,A
185,某男，29岁。近1个月来失眠多梦，伴头晕耳鸣，胸闷不舒，痰多，烦热，舌红苔黄腻，脉弦数。临床诊断最可能是,心血虚证,心阴虚证,痰火扰心证,胆郁痰扰证,心火亢盛证,D,A
186,某男，58岁。患“高血压”已近十年，头晕胀痛，耳鸣、梦多寐差、腰膝疫软，舌红苔少，脉弦细数，临床诊断最有可能是,肝火上炎证,肝肾阴虚证,肝阳卜亢证,肝阴虚证,肾阴虚证,C,A
187,某女，18岁。半年前失恋后精神抑郁，时喃喃自语，哭笑无常，痰多胸闷，舌苔白腻，脉弦滑。临床诊断最有可能是,痰迷心窍证,肝气郁结证,心火亢盛证,痰火扰心证,胆郁痰扰证,A,A
188,某男，13岁。患“乙型脑炎”5天，现高热40℃，躁狂谵语，呼吸气粗，喉中痰鸣，大便五日未行，舌红苔黄腻，脉滑数有力。临床诊断最可能是,热人营血证,痰火扰心证,心火亢盛证,痰迷心窍证,阳明腑实证,B,A
